      1      1   7381    1.9717      181 189   2 179   2 187      0.0000
   111    0.297    0.229     -0.9253  0.135     2.66     4.21    -3.29     3.80
   111    0.124   -0.118     -0.5284  0.135 0.34E+06 -.28E+06 -.19E+07 0.20E+07
   111    0.392   -0.567     -0.7335  0.135     2.26    -6.55    -1.58     2.40
   111    0.635   -0.109     -0.7019  0.135 0.24E+06 -.87E+05 -.31E+06 0.42E+06
   111    0.043   -0.021      0.1080  0.135    -0.26     8.32     4.66     9.60
   111   -0.487   -0.050     -0.0296  0.135    -8.03     3.82     0.04     4.60
   111    0.244   -0.068     -0.3790  0.135 0.24E+06 -.87E+05 -.31E+06 0.42E+06
   111   -0.111   -1.595      0.3353  0.135    -1.04    -7.37     0.48     5.40
   211    0.673   -0.072     -0.2978  0.140    11.05     0.16    -4.54    12.40
   211   -0.366    0.621      1.3483  0.140    -0.72     9.88     4.88     6.40
   111   -0.726    0.536      0.3382  0.135    -6.49     3.40     2.23     3.60
  -211   -0.334   -0.968     -0.9926  0.140     2.14    -6.58    -1.58     2.40
   111   -0.834    1.225     -2.0261  0.135    -6.43     9.01   -10.74    14.20
  -211   -0.647    0.199      1.1936  0.140 -.36E+06 0.20E+06 0.79E+06 0.92E+06
   321   -0.111   -0.705      0.1140  0.498     1.60    -6.83     0.38     2.40
  -211   -0.113    0.077     -0.0326  0.140   -12.31     5.10    -3.34    13.60
   111   -0.157   -0.241     -1.0379  0.135     2.23   -12.80   -19.17    22.20
   111    0.758   -0.426      0.1393  0.135     6.77    -5.36     1.58     3.80
   111   -0.143    0.867     -0.3384  0.135    -7.60    11.84    -4.38    10.40
    22   -0.063    0.013     -0.2026  0.000    -2.76     1.48    -2.29     2.40
   111    0.002    0.422      0.0702  0.135    -8.63    11.86     3.23    14.40
   111    1.021    0.210      0.0824  0.135     7.60     1.48     0.65     4.80
   111   -0.255    0.245      0.6918  0.135 -.36E+06 0.20E+06 0.79E+06 0.92E+06
   111    0.680    0.128     -0.4895  0.135     7.07     2.68    -1.12     8.40
   111   -0.182    0.330     -0.0236  0.135    -4.70    15.41    -2.44    18.00
   211    0.458   -0.015      0.4702  0.140     6.57     1.10     1.56     2.60
   111   -0.632    0.135     -1.0341  0.135   -12.40     6.29   -23.47    28.00
   111    0.369    0.260      0.1580  0.135     7.22     0.05    -0.46     5.40
  -211    0.005    0.197      0.8473  0.140    -4.82     4.94     3.10     4.00
    22    0.464    0.458      2.1752  0.000    -2.62    -2.86     2.49     2.60
    22    0.095    0.417      1.4337  0.000     4.01     0.61     2.49     2.60
   111   -0.127    0.078     -0.5009  0.135     5.45    -1.06   -43.49    44.41
   111    0.403   -0.009     -0.0863  0.135     6.33     5.84    -2.55     8.00
   111   -0.397    0.155     -0.1361  0.135    -3.44     7.28    -1.12     3.60
   111    0.037    0.260     -0.7422  0.135 0.94E+03 0.51E+04 -.15E+05 0.17E+05
   211    0.495    0.073      0.1746  0.140     7.32     0.97     0.92     3.80
   111   -0.095    0.185     -0.4520  0.135 0.93E+03 0.51E+04 -.15E+05 0.17E+05
  -211    0.426    0.781     -1.1481  0.140     7.10     7.24    -8.69    10.40
   111    0.000    0.102      0.5544  0.135     1.90    -5.40    49.54    51.53
   211    0.174   -0.278     -0.2215  0.140     2.88    -5.16    -1.01     2.60
   111    0.956   -0.428     -0.6581  0.135     8.79    -1.00    -3.38     6.60
    22    0.042    0.013     -0.1567  0.000    -3.02     1.65    -2.70     2.80
    22   -0.074   -0.212      0.3943  0.000 0.90E+03 -.69E+04 0.38E+04 0.11E+05
    22   -0.126   -0.144      0.6881  0.000    -0.96    -2.51     2.70     2.80
  -211    0.074   -0.101      0.1865  0.140     5.47    -4.23     1.49     2.80
   211   -0.140    0.339      0.8393  0.140 0.87E+04 0.25E+06 0.67E+06 0.73E+06
  -211    0.680   -0.042      0.6836  0.140    10.47     3.08    12.88    15.80
   211   -0.441    1.227     -0.7504  0.140    -2.52     7.81    -1.34     2.80
   111   -0.163   -0.268     -0.6341  0.135    -2.41    -6.58    -7.03     8.40
   111    0.011    0.210      0.5943  0.135 0.87E+04 0.25E+06 0.67E+06 0.73E+06
   111    0.848    1.109     -0.5181  0.135     3.77    14.34    -3.60    10.60
   111    0.135   -0.053      0.0281  0.135     6.05    -0.28     0.23     2.80
  -211    0.662    0.035     -0.0366  0.140    72.67   -19.80     7.81    74.28
   111    1.332   -0.606      0.1752  0.135    72.66   -19.89     7.84    74.28
  -211    0.150    0.268      0.9914  0.140     6.56     3.53     6.99     8.40
  -211   -0.335    0.867      1.2523  0.140    -6.30    13.64    15.21    20.80
   111    0.402    0.118      0.5347  0.135     7.37    -0.18     1.97     2.80
    22    0.070    0.137      0.5801  0.000     0.91     2.23     2.71     2.80
  -211    0.373   -0.412      0.8011  0.140     3.24   -11.52    21.59    25.40
   111   -0.823    0.636      1.7377  0.135    -6.89     0.99     4.19     4.80
    22   -0.082   -0.475      1.8211  0.000     5.11    -4.74     2.71     2.80
   211    0.100    0.536      0.0061  0.140    -3.78     7.85     0.08     3.60
   111   -0.898   -1.096     -2.0424  0.135    -5.21    -5.05    -6.15     7.60
   321   -0.464   -0.223     -0.0189  0.494   -16.11   -11.62     0.33    25.20
   211    0.364   -0.270     -0.2957  0.140     6.44    -2.73    -1.50     4.80
   111    0.032   -0.228      0.2064  0.135 -.23E+05 -.63E+05 0.35E+05 0.93E+05
   211   -0.687   -1.551      2.7651  0.140   -11.60   -12.79    16.93    21.20
   111    0.592   -0.940     -0.6798  0.135     3.96   -10.86    -4.49    11.40
   321   -1.048   -0.222      0.6469  0.498    -7.09    -4.60     1.51     3.00
   111    0.422    0.187     -1.1012  0.135     5.94    -0.69    -4.57     7.00
   211   -0.061    0.205     -0.3250  0.140     3.11     4.95    -2.45     3.60
   211   -0.452   -0.096     -0.0749  0.140   -11.45    -4.53    -2.56    18.60
   111   -0.664    0.266      0.0046  0.135    -3.13     2.89    -0.51     5.20
   111   -0.061   -0.230      0.5210  0.135     5.52     0.35     3.08     4.00
   111   -0.233   -0.317      0.1129  0.135 -.23E+05 -.63E+05 0.35E+05 0.93E+05
    22   -0.137    0.150     -0.8314  0.000    -0.60    -0.01    -2.91     3.00
  -211   -0.814   -0.334     -3.4420  0.140   -11.08    -1.83   -23.31    24.40
   111   -0.724    0.538     -2.9982  0.135    -5.79     5.15   -12.79    13.20
   211    0.119   -0.286      0.4717  0.140     1.92   -10.38    14.68    15.80
  -211    0.149    0.091      0.7949  0.140    -3.37     9.44    27.10    28.60
   211    0.317    0.098     -0.5859  0.140     5.53    -2.89    -1.84     3.00
  -321   -0.800   -0.833      0.1101  0.494    -5.07    -3.70     0.33     3.00
  -211    0.554    0.506      0.1012  0.140 0.16E+06 0.23E+06 0.62E+05 0.32E+06
   111    0.399   -0.473     -0.7106  0.135     7.46    -9.40    -7.50    13.20
   211   -0.095   -0.088     -0.3106  0.140    -6.15   -12.76   -15.03    22.00
  -211   -0.694   -0.746     -1.9668  0.140    -7.99    -4.88   -10.52    12.20
  -211   -0.128   -0.838     -0.5639  0.140    -2.41    -9.28    -3.05     7.80
  -211    0.101    0.748     -0.2708  0.140    -2.96     7.16    -0.99     3.20
   111   -0.298    0.145      0.5512  0.135    -4.89     6.82     3.43     5.20
  -211   -0.276    0.007      0.0760  0.140    -9.87    -0.12     3.65     9.40
   111    0.812   -0.112     -0.0748  0.135    11.93     0.81     1.88     8.60
   211   -0.180   -0.502      0.3196  0.140    -6.04    -3.34     1.78     3.80
 -3112   -1.178    0.859     -1.3415  1.197    -3.11     5.61    -1.69     3.20
   211   -0.290   -0.039      0.2208  0.140    -9.60     1.38     1.65     7.80
   111    0.244   -0.072      0.1005  0.135     6.25    -8.69    13.84    22.80
   111    0.046   -0.061      0.0542  0.135    -0.88    13.51    14.40    19.60
  -211    0.324   -0.076      0.3841  0.140     7.47    -3.72     1.82     5.00
   111   -0.191   -0.117      0.1657  0.135    -8.43     7.37     4.49    21.00
   211    0.013    0.086      0.4549  0.140     5.92    11.59    11.78    17.60
   211    0.129   -0.233      0.1282  0.140     2.40    -6.97     1.12     3.20
  3222    1.030   -0.931     -2.0658  1.189     4.49    -3.73    -1.91     3.20
  3112    1.538   -0.868     -1.0385  1.197     3.72    -0.14    -1.03     3.20
   111   -0.274    0.177     -0.0117  0.135   -10.23     0.90    14.53    18.80
   211    0.012   -0.436      0.1499  0.140     9.48   -15.21    10.56    19.00
  -211    0.816   -0.874     -0.7046  0.140    11.55    -3.56    -1.94     9.20
  -211    0.041   -0.211      0.3490  0.140     2.03    -7.12     3.40     5.40
   211   -0.619    0.537     -0.3790  0.140    -7.13     7.30    -5.60     9.20
  -211   -0.499   -0.461     -0.3502  0.140    -6.23    -4.97    -3.52    10.00
 -3312    1.496    0.191     -0.0889  1.321     6.13    -1.22    -0.60     3.20
   211   -0.434    0.030     -0.6042  0.140    -6.35     4.16    -3.39     3.80
  -211   -0.139    0.163      0.1143  0.140    -7.67     1.39     1.70     3.20
  -211    0.576    0.901     -0.1035  0.140     2.04     6.52    -0.22     3.20
   111   -0.107   -0.441     -0.4637  0.135    -2.16     0.97    -6.39     9.20
  -211    0.037    0.413     -0.6234  0.140     2.64     7.13    -4.64     8.20
 -2112    1.133    1.186     -1.7670  0.940     2.08     7.54    -2.48     3.40
  -211   -0.143   -0.174      0.1343  0.140    -5.12    -5.35    -1.91     5.40
   111   -0.331    0.278     -0.5032  0.135    -6.40     7.31    -8.80    13.00
   211    0.064    0.290      0.1714  0.140 0.16E+06 0.23E+06 0.62E+05 0.32E+06
   111    1.090    1.541     -1.1234  0.135     2.28     8.60    -2.11     5.00
  -211   -0.078   -0.088      0.0994  0.140     0.83     2.51     5.25     8.20
   211   -0.455    0.496     -0.1286  0.140    -2.95     6.31     1.40     5.20
   111    0.133    0.060     -0.1550  0.135    -5.99   -12.66   -14.98    22.00
   211    0.143   -0.234     -0.1234  0.140    -4.17     0.02    -8.81    14.40
   211    0.794   -0.767      0.7595  0.140     6.71    -5.38     1.66     3.80
   111   -0.157    0.303      0.0180  0.135 -4919.51  5230.68  2524.37  9490.34
  -211    0.132   -0.163     -0.5418  0.140     2.26   -11.06   -15.19    17.60
  -211   -0.101    0.196     -0.3679  0.140     6.44    -0.54    -5.26     8.80
   111   -0.213    0.094      0.2189  0.135 -4919.55  5230.57  2524.49  9490.34
  -211    0.093    0.009     -0.1566  0.140     8.71    -3.77    -1.55     8.00
  -211    0.247    0.812     -0.5459  0.140     1.11     6.39    -1.82     3.40
    22    0.031    0.023      0.0918  0.000 -.46E+06 0.27E+06 0.18E+05 0.58E+06
  -211   -0.466   -0.013     -0.0929  0.140    -7.41     3.56    -1.80     5.00
  -211    0.374   -0.517     -0.5888  0.140     7.66    -9.33    -6.89    14.00
  -211    0.722    0.429     -0.0469  0.140     7.30     1.62     0.98     7.80
    22   -0.370   -0.025      0.0070  0.000 -.46E+05 0.15E+05 0.47E+04 0.15E+06
  -211    0.667    0.394     -0.4956  0.140     8.46     6.61    -7.70    11.00
  -211    0.338    0.209      0.8446  0.140     4.58     2.92     3.77     6.00
  -211    0.506   -0.510     -0.4153  0.140    11.72   -13.00    -9.48    21.20
  -211   -0.759    0.914      1.4200  0.140    -6.42     3.39     2.32     3.60
   211    0.422   -1.515      0.0473  0.140    -0.44    -7.18     0.01     5.00
   111    0.116    1.242      0.8072  0.135     1.07    19.17    16.73    25.80
   111   -0.418   -0.097      1.0272  0.135    -2.60     8.42    12.93    14.20
   111    0.164   -0.652      1.2369  0.135     3.96   -10.74     8.05    11.40
   111    0.409    0.041      0.4398  0.135    10.66     7.52    11.21    26.60
   211   -0.894   -1.364     -3.9926  0.140    -3.80    -8.35   -11.96    12.80
   111    1.025   -0.286      0.3618  0.135     4.26    -4.47     1.53     4.20
   211    0.288    0.046      0.2784  0.140     5.05     1.71     1.98     3.60
  -211    0.133   -0.029      0.4196  0.140    63.80    21.01   125.88   143.41
   111    0.429   -0.414     -0.0105  0.135     3.81    -6.39    -0.53     3.60
   111   -0.183   -0.351      0.4334  0.135    -1.27    -9.97     5.39    10.60
   111    0.491    0.330      1.4826  0.135    63.80    21.06   125.89   143.41
   111   -0.479    0.327     -0.4077  0.135    -7.17     3.47    -4.91     7.20
   211    0.002   -0.184      0.4761  0.140   -10.44   -27.03    31.19    51.81
   111   -0.275   -0.038      0.1630  0.135   -10.60   -26.98    31.10    51.81
   111    0.575    1.292      2.9305  0.135     2.92     7.90     5.14     5.80
  -211   -0.412   -0.145      0.4295  0.140    -7.66    -3.34     2.37     3.60
   111    0.366    0.467      0.1398  0.135     4.35     4.25     0.47     6.60
   211   -0.055    0.388      0.3045  0.140    13.75    12.07    10.37    24.80
   211    0.430   -0.916      0.1964  0.140     2.51    -7.71     0.90     3.60
   111   -0.403    0.032     -0.0655  0.135    -7.08    -2.79    -2.89     6.60
   211   -0.195    0.430      0.0478  0.140    -3.41     2.79    -0.65    15.80
   211   -0.157    0.328     -0.2773  0.140    -1.07     6.09    -1.35     3.60
   211    0.023    0.123      0.2436  0.140    -4.75    13.28    -1.20    22.40
   111   -0.172    0.268      0.2551  0.135    -7.36     4.95     1.82     6.80
  -211    0.413    0.431     -0.0447  0.140    19.27    17.13    -7.43    31.17
   321    0.078   -0.535     -0.0973  0.494    -1.64    -4.42    -0.58     3.60
   111    0.124    0.088     -0.2736  0.135    19.21    17.04    -7.58    31.17
  -211   -0.183    0.702      0.9008  0.140    -4.63    14.61    10.95    16.80
   211   -0.125   -0.379      0.1410  0.140    -2.82    -5.67     2.59     4.20
   211   -0.731   -0.234     -3.9470  0.140    -9.75    -4.32   -22.26    23.00
   111   -0.018    0.207      0.0973  0.135    -9.09     6.03    -3.94    10.20
   111   -0.892   -0.011     -0.2439  0.135   -18.22    -2.23    -9.83    26.00
   111    0.166    0.142     -0.3854  0.135     3.50     0.18   -26.36    27.60
   111    0.207   -0.532      0.5578  0.135     9.52   -15.16    10.63    19.00
    22   -0.101   -0.057     -1.1444  0.000 -.14E+05 0.25E+04 -.17E+06 0.17E+06
  -211    0.028   -0.177     -0.1747  0.140    13.08    -2.83    -1.56    17.20
   211   -0.022   -0.033     -0.1408  0.140   -15.70    -1.36     2.20    19.00
   211   -0.185   -0.472      0.6198  0.140    -7.66    -1.90     0.69    11.60
   321   -0.472   -0.464     -0.3607  0.494    -6.91    -6.52    -0.87     4.40
   111    0.460    0.190      1.4311  0.135     5.62     0.43     8.92     9.40
  -211    0.450    0.261      0.3704  0.140     5.58     4.73     2.09     3.80
    22   -0.281    0.828      0.1793  0.000 -.61E+05 0.25E+06 0.14E+06 0.30E+06
   211   -0.290    0.523      0.6961  0.140    -5.17     5.69     2.63     3.80
    22   -0.067   -0.009     -0.3419  0.000    -5.80    -1.74    -3.73     3.80
  -211    0.329   -0.740     -0.1164  0.140    -0.25    -6.30    -0.21     4.00
   211   -0.028    0.009      0.0857  0.140     3.01     9.81    20.64    23.60
  -211   -0.004    0.052      0.1978  0.140    -4.65   -14.45     9.59    22.00
   211   -0.295    0.193      0.7566  0.140    -2.96     6.99     4.92     8.00
   111   -0.397    0.276      0.2688  0.135   -13.20     3.21    16.16    22.20
  -211   -0.373   -0.504     -0.2163  0.140   -49.25  -108.12   -50.85   131.12
   111   -0.354   -1.390     -0.5356  0.135   -49.18  -108.16   -50.85   131.12
   111    0.312    0.210      0.1066  0.135     7.94    -0.64    -3.71    28.40
  -321   -0.596    0.128      0.4136  0.498    -3.26     6.34     1.58     3.80
   211   -0.573   -0.394     -0.9272  0.140    -7.47    -4.61    -7.87    13.00
   211   -0.137    0.003     -0.0179  0.140    -2.75    -7.87     3.78    10.40
   111    0.549   -0.206     -0.0611  0.135     5.08     1.44    -2.72     8.60
   111   -0.069   -0.485      0.2680  0.135    -2.62   -14.98    -0.59    15.20
  -211   -0.181    0.047      0.4310  0.140   -15.76     1.04    12.57    20.20
   211    0.254   -0.435     -0.1665  0.140 0.43E+06 -.63E+06 -.12E+06 0.80E+06
   111   -0.149    0.027      0.0109  0.135    -3.04     6.97     4.76     8.00
   111    0.660   -0.822     -0.1634  0.135 0.43E+06 -.63E+06 -.12E+06 0.80E+06
   111   -0.154    0.394     -0.2823  0.135    -7.01     0.50    -2.31     7.60
   111    1.142    0.193     -2.1634  0.135    17.83     5.75   -31.88    35.27
  -211   -0.165    0.616     -0.3282  0.140    -4.12     9.58    -1.28     6.80
   211    0.113    0.014     -0.2886  0.140     5.64    -3.84    -3.11     3.80
   111    0.062    0.168      0.2955  0.135    -0.96     0.94    -1.29     9.40
   111    0.355   -0.661      0.1665  0.135    -0.76   -12.57     5.52    13.20
   111   -0.847   -0.874      0.1428  0.135    -6.85    -5.49     3.38     7.80
    22   -0.068    0.973     -0.0289  0.000 -.18E+05 0.10E+06 -.99E+04 0.12E+06
  -211    0.569    0.561      0.8161  0.140     6.47     2.80     2.72     3.80
   111    0.183    0.055     -0.3050  0.135    10.26    -2.58   -23.75    25.20
   321    0.051   -0.233      0.5909  0.494    -1.13    -4.42     3.09     3.80
  -211   -0.069   -0.514     -0.0361  0.140    -2.37    -3.64     2.67     6.80
   211   -0.510   -0.396     -0.6843  0.140    -2.45    -6.09    -7.19     9.60
  -211   -0.544    0.232     -0.0073  0.140   -33.99    15.40     0.43    55.23
   111   -0.012   -0.902     -0.1287  0.135     1.25    -8.09    -0.24     3.80
   111   -0.008   -0.094      0.0154  0.135    -2.13    -9.18    -4.64     8.60
   321   -0.945   -0.527     -1.6284  0.498    -6.49    -2.76    -2.72     4.60
  -211    0.113   -0.607      0.0445  0.140     7.21    -3.91     1.28     4.40
    22    0.038   -0.168      0.9255  0.000    -0.30     3.85     3.93     4.00
  -211   -0.415    0.247     -0.2419  0.140    -6.24     3.88    -3.68     4.80
  -211    0.794    1.128      0.5082  0.140     7.73     9.69     2.27     9.80
  -211    0.931   -0.003     -0.0332  0.140     5.62     3.27     0.46     5.40
   111    0.400   -0.187     -0.6438  0.135     5.43    -7.82   -13.38    16.20
   111   -0.681    0.172      1.1853  0.135    -6.82     0.94     8.32     9.20
  3122    0.771    0.738     -1.1512  1.116     4.39     5.28    -2.76     4.00
   111    0.064   -0.132      0.0364  0.135   -11.20    -4.62    -2.50    18.60
   111    0.208   -0.694     -0.4111  0.135     0.93    -7.10    -1.93     4.80
   111   -0.481   -0.022     -0.0998  0.135    -8.84    -1.79    -0.23     4.00
   211   -0.030   -0.882      4.7956  0.140    -3.10    -5.42     6.93     7.20
   111   -0.597   -0.123      0.1120  0.135    -5.26    -2.91     0.11     4.80
   111   -0.050    0.016     -0.5974  0.135    -0.95    -0.45   -17.45    24.60
   111    0.688    0.519      0.4206  0.135     9.31     3.51     2.31     7.20
   111   -0.001    0.438      0.0029  0.135    -4.77    13.39    -1.36    22.40
  -211   -0.418    0.150      1.3818  0.140    -4.08     4.06    19.34    21.20
   111   -0.464   -0.159      0.1988  0.135    -3.81    -3.12     2.04     6.60
   111    0.045   -0.308      1.5662  0.135    -2.53    -3.47     9.39    10.40
   111   -0.105   -0.379     -0.5830  0.135    -9.38    -7.28    -3.92    10.00
   111    0.341   -0.298      0.1780  0.135     6.66    -3.94     3.29     6.00
   111   -0.423    0.394     -0.2901  0.135    -7.55     9.36    -6.47    12.60
  -211   -0.242   -0.500     -0.3632  0.140    -2.16    -9.35    -6.18    12.60
  -211    0.561   -0.417      0.3976  0.140     6.16   -13.91     6.63    14.80
   111    0.611   -0.226     -0.5624  0.135     8.59    -4.00   -10.16    13.80
  3112   -0.678    1.003      1.4497  1.197    -2.18     7.25     2.24     4.00
   111    0.368   -0.106      0.4609  0.135     6.66    -3.77     3.08     4.00
   111    0.109   -0.023     -0.0441  0.135   -33.69    15.29     0.39    55.23
  -211    1.051   -0.173      1.0377  0.140     8.65    -0.50     3.66     6.20
  -211   -0.088    0.401     -0.1228  0.140    -1.70     7.94     0.24     6.40
   211   -0.142    0.558     -0.2756  0.140    -6.12    -2.86    -2.78     4.60
  -211   -0.721   -0.611     -0.4906  0.140 -.16E+06 -.16E+06 -.14E+06 0.28E+06
