    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.50000
    -5.40000      1.50000
    -5.00000      6.00000
    -4.60000      8.50000
    -4.20000     11.00000
    -3.80000     18.50000
    -3.40000      4.00000
    -3.00000      8.50000
    -2.60000      7.00000
    -2.20000      6.50000
    -1.80000      8.50000
    -1.40000     11.50000
    -1.00000      3.00000
    -0.60000     13.00000
    -0.20000      9.00000
     0.20000      6.50000
     0.60000      8.50000
     1.00000     11.50000
     1.40000      3.00000
     1.80000      5.00000
     2.20000     13.50000
     2.60000     12.00000
     3.00000     11.00000
     3.40000      6.50000
     3.80000     11.00000
     4.20000     11.00000
     4.60000      9.50000
     5.00000      4.50000
     5.40000      4.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      1.00000
    -5.40000      2.50000
    -5.00000     11.00000
    -4.60000     16.00000
    -4.20000     22.50000
    -3.80000     26.50000
    -3.40000     11.50000
    -3.00000     20.50000
    -2.60000     17.00000
    -2.20000     10.00000
    -1.80000     16.50000
    -1.40000     16.50000
    -1.00000     12.50000
    -0.60000     13.50000
    -0.20000     12.50000
     0.20000      5.00000
     0.60000     16.50000
     1.00000     12.00000
     1.40000      1.50000
     1.80000     13.00000
     2.20000     16.00000
     2.60000     20.00000
     3.00000     17.00000
     3.40000     16.00000
     3.80000     26.00000
     4.20000     24.00000
     4.60000     14.50000
     5.00000     10.50000
     5.40000      6.50000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
